
Schematic Net Listing
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
Part                             Reference                        Sym Sub    Pin Eqv Sub   Pin     Pin Phantom    Net         Net
Number                           Designator                       Num Typ    Id  Cls Pak   Text    Num Flag       Name        Num
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
40-0307                          U8                                 4   1     28  28   1 45         46 0 UB2D1_G13           (4347-267-13)
40-0307                          U8                                 4   1     29  29   1 48         49 0 UB2D1_G12           (4347-261-13)
Schematic Net Listing
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
Part                             Reference                        Sym Sub    Pin Eqv Sub   Pin     Pin Phantom    Net         Net
Number                           Designator                       Num Typ    Id  Cls Pak   Text    Num Flag       Name        Num
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
40-0307                          U8                                 4   1     30  30   1 51         52 0 UB2D1_G14           (4347-258-13)
40-0307                          U8                                 4   1     31  31   1 54         55 0 UB2D1_G15           (4347-264-13)
40-0307                          U8                                 4   1     32  32   1 3           4 0 UB2D1_G1            (4347-228-13)
40-0307                          U8                                 4   1     33  33   1 6           7 0 UB2D1_G0            (4347-222-13)
40-0307                          U8                                 4   1     34  34   1 1           2 0 XSIG041068          (4347-269-13)
40-0307                          U8                                 4   1     35  35   1 56         57 0 XSIG041069          (4347-270-13)
40-0307                          U8                                 4   1     36  36   1 27         28 0 UB2D1_LAT           (4347-272-13)
40-0307                          U8                                 4   1     37  37   1 8           9 0 UB2D1_R2            (4347-233-13)
40-0307                          U8                                 4   1     38  38   1 11         12 0 UB2D1_R3            (4347-224-13)
40-0307                          U8                                 4   1     39  39   1 14         15 0 UB2D1_R5            (4347-236-13)
40-0307                          U8                                 4   1     40  40   1 17         18 0 UB2D1_R4            (4347-230-13)
40-0307                          U8                                 4   1     41  41   1 20         21 0 UB2D1_R6            (4347-242-13)
40-0307                          U8                                 4   1     42  42   1 23         24 0 UB2D1_R7            (4347-248-13)
40-0307                          U8                                 4   1     43  43   1 30         31 0 UB2D1_R9            (4347-245-13)
40-0307                          U8                                 4   1     44  44   1 33         34 0 UB2D1_R8            (4347-239-13)
40-0307                          U8                                 4   1     45  45   1 36         37 0 UB2D1_R10           (4347-251-13)
40-0307                          U8                                 4   1     46  46   1 39         40 0 UB2D1_R11           (4347-254-13)
40-0307                          U8                                 4   1     47  47   1 44         45 0 UB2D1_R13           (4347-266-13)
40-0307                          U8                                 4   1     48  48   1 47         48 0 UB2D1_R12           (4347-260-13)
40-0307                          U8                                 4   1     49  49   1 50         51 0 UB2D1_R14           (4347-257-13)
40-0307                          U8                                 4   1     50  50   1 53         54 0 UB2D1_R15           (4347-263-13)
40-0307                          U8                                 4   1     51  51   1 2           3 0 UB2D1_R1            (4347-227-13)
40-0307                          U8                                 4   1     52  52   1 5           6 0 UB2D1_R0            (4347-221-13)
40-0307                          U8                                 4   1     53  53   1 28         29 0 UB2D1_SCLK          (4347-273-13)
40-0307                          U8                                 4   1     54  54   1 26         27 0 UB2D1_SIN           (4347-274-13)
40-0307                          U8                                 4   1     55  55   1 42         43 0 UB2D1_SOUT          (4347-275-13)
40-0307                          U8                                 4   2      1   1   2 43         44 0 +3.3V               (4424-1-13)
40-0307                          U8                                 4   3      1   1   3 GND         1 0 GND                 (4178-22-13)
40-0307                          U9                                14   1      1   1   1 10         11 0 UB2D2_B0            (4347-278-13)
40-0307                          U9                                14   1      2   2   1 13         14 0 UB2D2_B1            (4347-284-13)
40-0307                          U9                                14   1      3   3   1 16         17 0 UB2D2_B6            (4347-299-13)
40-0307                          U9                                14   1      4   4   1 19         20 0 UB2D2_B7            (4347-305-13)
40-0307                          U9                                14   1      5   5   1 22         23 0 UB2D2_B4            (4347-287-13)
40-0307                          U9                                14   1      6   6   1 25         26 0 UB2D2_B5            (4347-293-13)
40-0307                          U9                                14   1      7   7   1 32         33 0 UB2D2_B9            (4347-302-13)
40-0307                          U9                                14   1      8   8   1 35         36 0 UB2D2_B11           (4347-311-13)
40-0307                          U9                                14   1      9   9   1 38         39 0 UB2D2_B8            (4347-296-13)
40-0307                          U9                                14   1     10  10   1 41         42 0 UB2D2_B10           (4347-308-13)
40-0307                          U9                                14   1     11  11   1 46         47 0 UB2D2_B14           (4347-314-13)
40-0307                          U9                                14   1     12  12   1 49         50 0 UB2D2_B15           (4347-320-13)
40-0307                          U9                                14   1     13  13   1 52         53 0 UB2D2_B12           (4347-317-13)
40-0307                          U9                                14   1     14  14   1 55         56 0 UB2D2_B13           (4347-323-13)
40-0307                          U9                                14   1     15  15   1 4           5 0 UB2D2_B2            (4347-290-13)
40-0307                          U9                                14   1     16  16   1 7           8 0 UB2D2_B3            (4347-281-13)
40-0307                          U9                                14   1     17  17   1 29         30 0 UB2D2_GCLK          (4347-326-13)
40-0307                          U9                                14   1     18  18   1 9          10 0 UB2D2_G2            (4347-289-13)
40-0307                          U9                                14   1     19  19   1 12         13 0 UB2D2_G3            (4347-280-13)
40-0307                          U9                                14   1     20  20   1 15         16 0 UB2D2_G5            (4347-292-13)
40-0307                          U9                                14   1     21  21   1 18         19 0 UB2D2_G4            (4347-286-13)
40-0307                          U9                                14   1     22  22   1 21         22 0 UB2D2_G6            (4347-298-13)
40-0307                          U9                                14   1     23  23   1 24         25 0 UB2D2_G7            (4347-304-13)
Schematic Net Listing
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
Part                             Reference                        Sym Sub    Pin Eqv Sub   Pin     Pin Phantom    Net         Net
Number                           Designator                       Num Typ    Id  Cls Pak   Text    Num Flag       Name        Num
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
40-0307                          U9                                14   1     24  24   1 31         32 0 UB2D2_G9            (4347-301-13)
40-0307                          U9                                14   1     25  25   1 34         35 0 UB2D2_G8            (4347-295-13)
40-0307                          U9                                14   1     26  26   1 37         38 0 UB2D2_G10           (4347-307-13)
40-0307                          U9                                14   1     27  27   1 40         41 0 UB2D2_G11           (4347-310-13)
40-0307                          U9                                14   1     28  28   1 45         46 0 UB2D2_G13           (4347-322-13)
40-0307                          U9                                14   1     29  29   1 48         49 0 UB2D2_G12           (4347-316-13)
40-0307                          U9                                14   1     30  30   1 51         52 0 UB2D2_G14           (4347-313-13)
40-0307                          U9                                14   1     31  31   1 54         55 0 UB2D2_G15           (4347-319-13)
40-0307                          U9                                14   1     32  32   1 3           4 0 UB2D2_G1            (4347-283-13)
40-0307                          U9                                14   1     33  33   1 6           7 0 UB2D2_G0            (4347-277-13)
40-0307                          U9                                14   1     34  34   1 1           2 0 XSIG050506          (4347-324-13)
40-0307                          U9                                14   1     35  35   1 56         57 0 XSIG050507          (4347-325-13)
40-0307                          U9                                14   1     36  36   1 27         28 0 UB2D2_LAT           (4347-327-13)
40-0307                          U9                                14   1     37  37   1 8           9 0 UB2D2_R2            (4347-288-13)
40-0307                          U9                                14   1     38  38   1 11         12 0 UB2D2_R3            (4347-279-13)
40-0307                          U9                                14   1     39  39   1 14         15 0 UB2D2_R5            (4347-291-13)
40-0307                          U9                                14   1     40  40   1 17         18 0 UB2D2_R4            (4347-285-13)
40-0307                          U9                                14   1     41  41   1 20         21 0 UB2D2_R6            (4347-297-13)
40-0307                          U9                                14   1     42  42   1 23         24 0 UB2D2_R7            (4347-303-13)
40-0307                          U9                                14   1     43  43   1 30         31 0 UB2D2_R9            (4347-300-13)
40-0307                          U9                                14   1     44  44   1 33         34 0 UB2D2_R8            (4347-294-13)
40-0307                          U9                                14   1     45  45   1 36         37 0 UB2D2_R10           (4347-306-13)
40-0307                          U9                                14   1     46  46   1 39         40 0 UB2D2_R11           (4347-309-13)
40-0307                          U9                                14   1     47  47   1 44         45 0 UB2D2_R13           (4347-321-13)
40-0307                          U9                                14   1     48  48   1 47         48 0 UB2D2_R12           (4347-315-13)
40-0307                          U9                                14   1     49  49   1 50         51 0 UB2D2_R14           (4347-312-13)
40-0307                          U9                                14   1     50  50   1 53         54 0 UB2D2_R15           (4347-318-13)
40-0307                          U9                                14   1     51  51   1 2           3 0 UB2D2_R1            (4347-282-13)
40-0307                          U9                                14   1     52  52   1 5           6 0 UB2D2_R0            (4347-276-13)
40-0307                          U9                                14   1     53  53   1 28         29 0 UB2D2_SCLK          (4347-328-13)
40-0307                          U9                                14   1     54  54   1 26         27 0 UB2D2_SIN           (4347-329-13)
40-0307                          U9                                14   1     55  55   1 42         43 0 UB2D2_SOUT          (4347-330-13)
40-0307                          U9                                14   2      1   1   2 43         44 0 +3.3V               (4424-1-13)
40-0307                          U9                                14   3      1   1   3 GND         1 0 GND                 (4178-22-13)
40-0307                          U10                               11   1      1   1   1 10         11 0 UB3D2_B0            (4347-333-13)
40-0307                          U10                               11   1      2   2   1 13         14 0 UB3D2_B1            (4347-339-13)
40-0307                          U10                               11   1      3   3   1 16         17 0 UB3D2_B6            (4347-354-13)
40-0307                          U10                               11   1      4   4   1 19         20 0 UB3D2_B7            (4347-360-13)
40-0307                          U10                               11   1      5   5   1 22         23 0 UB3D2_B4            (4347-342-13)
40-0307                          U10                               11   1      6   6   1 25         26 0 UB3D2_B5            (4347-348-13)
40-0307                          U10                               11   1      7   7   1 32         33 0 UB3D2_B9            (4347-357-13)
40-0307                          U10                               11   1      8   8   1 35         36 0 UB3D2_B11           (4347-366-13)
40-0307                          U10                               11   1      9   9   1 38         39 0 UB3D2_B8            (4347-351-13)
40-0307                          U10                               11   1     10  10   1 41         42 0 UB3D2_B10           (4347-363-13)
40-0307                          U10                               11   1     11  11   1 46         47 0 UB3D2_B14           (4347-369-13)
40-0307                          U10                               11   1     12  12   1 49         50 0 UB3D2_B15           (4347-375-13)
40-0307                          U10                               11   1     13  13   1 52         53 0 UB3D2_B12           (4347-372-13)
40-0307                          U10                               11   1     14  14   1 55         56 0 UB3D2_B13           (4347-378-13)
40-0307                          U10                               11   1     15  15   1 4           5 0 UB3D2_B2            (4347-345-13)
40-0307                          U10                               11   1     16  16   1 7           8 0 UB3D2_B3            (4347-336-13)
40-0307                          U10                               11   1     17  17   1 29         30 0 UB3D2_GCLK          (4347-381-13)
Schematic Net Listing
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
Part                             Reference                        Sym Sub    Pin Eqv Sub   Pin     Pin Phantom    Net         Net
Number                           Designator                       Num Typ    Id  Cls Pak   Text    Num Flag       Name        Num
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
40-0307                          U10                               11   1     18  18   1 9          10 0 UB3D2_G2            (4347-344-13)
40-0307                          U10                               11   1     19  19   1 12         13 0 UB3D2_G3            (4347-335-13)
40-0307                          U10                               11   1     20  20   1 15         16 0 UB3D2_G5            (4347-347-13)
40-0307                          U10                               11   1     21  21   1 18         19 0 UB3D2_G4            (4347-341-13)
40-0307                          U10                               11   1     22  22   1 21         22 0 UB3D2_G6            (4347-353-13)
40-0307                          U10                               11   1     23  23   1 24         25 0 UB3D2_G7            (4347-359-13)
40-0307                          U10                               11   1     24  24   1 31         32 0 UB3D2_G9            (4347-356-13)
40-0307                          U10                               11   1     25  25   1 34         35 0 UB3D2_G8            (4347-350-13)
40-0307                          U10                               11   1     26  26   1 37         38 0 UB3D2_G10           (4347-362-13)
40-0307                          U10                               11   1     27  27   1 40         41 0 UB3D2_G11           (4347-365-13)
40-0307                          U10                               11   1     28  28   1 45         46 0 UB3D2_G13           (4347-377-13)
40-0307                          U10                               11   1     29  29   1 48         49 0 UB3D2_G12           (4347-371-13)
40-0307                          U10                               11   1     30  30   1 51         52 0 UB3D2_G14           (4347-368-13)
40-0307                          U10                               11   1     31  31   1 54         55 0 UB3D2_G15           (4347-374-13)
40-0307                          U10                               11   1     32  32   1 3           4 0 UB3D2_G1            (4347-338-13)
40-0307                          U10                               11   1     33  33   1 6           7 0 UB3D2_G0            (4347-332-13)
40-0307                          U10                               11   1     34  34   1 1           2 0 XSIG051068          (4347-379-13)
40-0307                          U10                               11   1     35  35   1 56         57 0 XSIG051069          (4347-380-13)
40-0307                          U10                               11   1     36  36   1 27         28 0 UB3D2_LAT           (4347-382-13)
40-0307                          U10                               11   1     37  37   1 8           9 0 UB3D2_R2            (4347-343-13)
40-0307                          U10                               11   1     38  38   1 11         12 0 UB3D2_R3            (4347-334-13)
40-0307                          U10                               11   1     39  39   1 14         15 0 UB3D2_R5            (4347-346-13)
40-0307                          U10                               11   1     40  40   1 17         18 0 UB3D2_R4            (4347-340-13)
40-0307                          U10                               11   1     41  41   1 20         21 0 UB3D2_R6            (4347-352-13)
40-0307                          U10                               11   1     42  42   1 23         24 0 UB3D2_R7            (4347-358-13)
40-0307                          U10                               11   1     43  43   1 30         31 0 UB3D2_R9            (4347-355-13)
40-0307                          U10                               11   1     44  44   1 33         34 0 UB3D2_R8            (4347-349-13)
40-0307                          U10                               11   1     45  45   1 36         37 0 UB3D2_R10           (4347-361-13)
40-0307                          U10                               11   1     46  46   1 39         40 0 UB3D2_R11           (4347-364-13)
40-0307                          U10                               11   1     47  47   1 44         45 0 UB3D2_R13           (4347-376-13)
40-0307                          U10                               11   1     48  48   1 47         48 0 UB3D2_R12           (4347-370-13)
40-0307                          U10                               11   1     49  49   1 50         51 0 UB3D2_R14           (4347-367-13)
40-0307                          U10                               11   1     50  50   1 53         54 0 UB3D2_R15           (4347-373-13)
40-0307                          U10                               11   1     51  51   1 2           3 0 UB3D2_R1            (4347-337-13)
40-0307                          U10                               11   1     52  52   1 5           6 0 UB3D2_R0            (4347-331-13)
40-0307                          U10                               11   1     53  53   1 28         29 0 UB3D2_SCLK          (4347-383-13)
40-0307                          U10                               11   1     54  54   1 26         27 0 UB3D2_SIN           (4347-384-13)
40-0307                          U10                               11   1     55  55   1 42         43 0 UB3D2_SOUT          (4347-385-13)
40-0307                          U10                               11   2      1   1   2 43         44 0 +3.3V               (4424-1-13)
40-0307                          U10                               11   3      1   1   3 GND         1 0 GND                 (4178-22-13)
40-0307                          U11                               10   1      1   1   1 10         11 0 UB3D0_B8            (4347-406-13)
40-0307                          U11                               10   1      2   2   1 13         14 0 UB3D0_B9            (4347-412-13)
40-0307                          U11                               10   1      3   3   1 16         17 0 UB3D0_B14           (4347-424-13)
40-0307                          U11                               10   1      4   4   1 19         20 0 UB3D0_B15           (4347-430-13)
40-0307                          U11                               10   1      5   5   1 22         23 0 UB3D0_B12           (4347-427-13)
40-0307                          U11                               10   1      6   6   1 25         26 0 UB3D0_B13           (4347-433-13)
40-0307                          U11                               10   1      7   7   1 32         33 0 UB3D0_B2            (4347-400-13)
40-0307                          U11                               10   1      8   8   1 35         36 0 UB3D0_B3            (4347-391-13)
40-0307                          U11                               10   1      9   9   1 38         39 0 UB3D0_B0            (4347-388-13)
40-0307                          U11                               10   1     10  10   1 41         42 0 UB3D0_B1            (4347-394-13)
40-0307                          U11                               10   1     11  11   1 46         47 0 UB3D0_B6            (4347-409-13)
Schematic Net Listing
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
Part                             Reference                        Sym Sub    Pin Eqv Sub   Pin     Pin Phantom    Net         Net
Number                           Designator                       Num Typ    Id  Cls Pak   Text    Num Flag       Name        Num
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
40-0307                          U11                               10   1     12  12   1 49         50 0 UB3D0_B7            (4347-415-13)
40-0307                          U11                               10   1     13  13   1 52         53 0 UB3D0_B4            (4347-397-13)
40-0307                          U11                               10   1     14  14   1 55         56 0 UB3D0_B5            (4347-403-13)
40-0307                          U11                               10   1     15  15   1 4           5 0 UB3D0_B10           (4347-418-13)
40-0307                          U11                               10   1     16  16   1 7           8 0 UB3D0_B11           (4347-421-13)
40-0307                          U11                               10   1     17  17   1 29         30 0 UB3D0_GCLK          (4347-436-13)
40-0307                          U11                               10   1     18  18   1 9          10 0 UB3D0_G6            (4347-408-13)
40-0307                          U11                               10   1     19  19   1 12         13 0 UB3D0_G7            (4347-414-13)
40-0307                          U11                               10   1     20  20   1 15         16 0 UB3D0_G9            (4347-411-13)
40-0307                          U11                               10   1     21  21   1 18         19 0 UB3D0_G8            (4347-405-13)
40-0307                          U11                               10   1     22  22   1 21         22 0 UB3D0_G10           (4347-417-13)
40-0307                          U11                               10   1     23  23   1 24         25 0 UB3D0_G11           (4347-420-13)
40-0307                          U11                               10   1     24  24   1 31         32 0 UB3D0_G13           (4347-432-13)
40-0307                          U11                               10   1     25  25   1 34         35 0 UB3D0_G12           (4347-426-13)
40-0307                          U11                               10   1     26  26   1 37         38 0 UB3D0_G14           (4347-423-13)
40-0307                          U11                               10   1     27  27   1 40         41 0 UB3D0_G15           (4347-429-13)
40-0307                          U11                               10   1     28  28   1 45         46 0 UB3D0_G1            (4347-393-13)
40-0307                          U11                               10   1     29  29   1 48         49 0 UB3D0_G0            (4347-387-13)
40-0307                          U11                               10   1     30  30   1 51         52 0 UB3D0_G2            (4347-399-13)
40-0307                          U11                               10   1     31  31   1 54         55 0 UB3D0_G3            (4347-390-13)
40-0307                          U11                               10   1     32  32   1 3           4 0 UB3D0_G5            (4347-402-13)
40-0307                          U11                               10   1     33  33   1 6           7 0 UB3D0_G4            (4347-396-13)
40-0307                          U11                               10   1     34  34   1 1           2 0 XSIG060506          (4347-434-13)
40-0307                          U11                               10   1     35  35   1 56         57 0 XSIG060507          (4347-435-13)
40-0307                          U11                               10   1     36  36   1 27         28 0 UB3D0_LAT           (4347-437-13)
40-0307                          U11                               10   1     37  37   1 8           9 0 UB3D0_R6            (4347-407-13)
40-0307                          U11                               10   1     38  38   1 11         12 0 UB3D0_R7            (4347-413-13)
40-0307                          U11                               10   1     39  39   1 14         15 0 UB3D0_R9            (4347-410-13)
40-0307                          U11                               10   1     40  40   1 17         18 0 UB3D0_R8            (4347-404-13)
40-0307                          U11                               10   1     41  41   1 20         21 0 UB3D0_R10           (4347-416-13)
40-0307                          U11                               10   1     42  42   1 23         24 0 UB3D0_R11           (4347-419-13)
40-0307                          U11                               10   1     43  43   1 30         31 0 UB3D0_R13           (4347-431-13)
40-0307                          U11                               10   1     44  44   1 33         34 0 UB3D0_R12           (4347-425-13)
40-0307                          U11                               10   1     45  45   1 36         37 0 UB3D0_R14           (4347-422-13)
40-0307                          U11                               10   1     46  46   1 39         40 0 UB3D0_R15           (4347-428-13)
40-0307                          U11                               10   1     47  47   1 44         45 0 UB3D0_R1            (4347-392-13)
40-0307                          U11                               10   1     48  48   1 47         48 0 UB3D0_R0            (4347-386-13)
40-0307                          U11                               10   1     49  49   1 50         51 0 UB3D0_R2            (4347-398-13)
40-0307                          U11                               10   1     50  50   1 53         54 0 UB3D0_R3            (4347-389-13)
40-0307                          U11                               10   1     51  51   1 2           3 0 UB3D0_R5            (4347-401-13)
40-0307                          U11                               10   1     52  52   1 5           6 0 UB3D0_R4            (4347-395-13)
40-0307                          U11                               10   1     53  53   1 28         29 0 UB3D0_SCLK          (4347-438-13)
40-0307                          U11                               10   1     54  54   1 26         27 0 UB3D0_SIN           (4347-439-13)
40-0307                          U11                               10   1     55  55   1 42         43 0 UB3D0_SOUT          (4347-440-13)
40-0307                          U11                               10   2      1   1   2 43         44 0 +3.3V               (4424-1-13)
40-0307                          U11                               10   3      1   1   3 GND         1 0 GND                 (4178-22-13)
40-0307                          U12                                5   1      1   1   1 10         11 0 UB3D1_B0            (4347-443-13)
40-0307                          U12                                5   1      2   2   1 13         14 0 UB3D1_B1            (4347-449-13)
40-0307                          U12                                5   1      3   3   1 16         17 0 UB3D1_B6            (4347-464-13)
40-0307                          U12                                5   1      4   4   1 19         20 0 UB3D1_B7            (4347-470-13)
40-0307                          U12                                5   1      5   5   1 22         23 0 UB3D1_B4            (4347-452-13)
Schematic Net Listing
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
Part                             Reference                        Sym Sub    Pin Eqv Sub   Pin     Pin Phantom    Net         Net
Number                           Designator                       Num Typ    Id  Cls Pak   Text    Num Flag       Name        Num
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
40-0307                          U12                                5   1      6   6   1 25         26 0 UB3D1_B5            (4347-458-13)
40-0307                          U12                                5   1      7   7   1 32         33 0 UB3D1_B9            (4347-467-13)
40-0307                          U12                                5   1      8   8   1 35         36 0 UB3D1_B11           (4347-476-13)
40-0307                          U12                                5   1      9   9   1 38         39 0 UB3D1_B8            (4347-461-13)
40-0307                          U12                                5   1     10  10   1 41         42 0 UB3D1_B10           (4347-473-13)
40-0307                          U12                                5   1     11  11   1 46         47 0 UB3D1_B14           (4347-479-13)
40-0307                          U12                                5   1     12  12   1 49         50 0 UB3D1_B15           (4347-485-13)
40-0307                          U12                                5   1     13  13   1 52         53 0 UB3D1_B12           (4347-482-13)
40-0307                          U12                                5   1     14  14   1 55         56 0 UB3D1_B13           (4347-488-13)
40-0307                          U12                                5   1     15  15   1 4           5 0 UB3D1_B2            (4347-455-13)
40-0307                          U12                                5   1     16  16   1 7           8 0 UB3D1_B3            (4347-446-13)
40-0307                          U12                                5   1     17  17   1 29         30 0 UB3D1_GCLK          (4347-491-13)
40-0307                          U12                                5   1     18  18   1 9          10 0 UB3D1_G2            (4347-454-13)
40-0307                          U12                                5   1     19  19   1 12         13 0 UB3D1_G3            (4347-445-13)
40-0307                          U12                                5   1     20  20   1 15         16 0 UB3D1_G5            (4347-457-13)
40-0307                          U12                                5   1     21  21   1 18         19 0 UB3D1_G4            (4347-451-13)
40-0307                          U12                                5   1     22  22   1 21         22 0 UB3D1_G6            (4347-463-13)
40-0307                          U12                                5   1     23  23   1 24         25 0 UB3D1_G7            (4347-469-13)
40-0307                          U12                                5   1     24  24   1 31         32 0 UB3D1_G9            (4347-466-13)
40-0307                          U12                                5   1     25  25   1 34         35 0 UB3D1_G8            (4347-460-13)
40-0307                          U12                                5   1     26  26   1 37         38 0 UB3D1_G10           (4347-472-13)
40-0307                          U12                                5   1     27  27   1 40         41 0 UB3D1_G11           (4347-475-13)
40-0307                          U12                                5   1     28  28   1 45         46 0 UB3D1_G13           (4347-487-13)
40-0307                          U12                                5   1     29  29   1 48         49 0 UB3D1_G12           (4347-481-13)
40-0307                          U12                                5   1     30  30   1 51         52 0 UB3D1_G14           (4347-478-13)
40-0307                          U12                                5   1     31  31   1 54         55 0 UB3D1_G15           (4347-484-13)
40-0307                          U12                                5   1     32  32   1 3           4 0 UB3D1_G1            (4347-448-13)
40-0307                          U12                                5   1     33  33   1 6           7 0 UB3D1_G0            (4347-442-13)
40-0307                          U12                                5   1     34  34   1 1           2 0 XSIG061068          (4347-489-13)
40-0307                          U12                                5   1     35  35   1 56         57 0 XSIG061069          (4347-490-13)
40-0307                          U12                                5   1     36  36   1 27         28 0 UB3D1_LAT           (4347-492-13)
40-0307                          U12                                5   1     37  37   1 8           9 0 UB3D1_R2            (4347-453-13)
40-0307                          U12                                5   1     38  38   1 11         12 0 UB3D1_R3            (4347-444-13)
40-0307                          U12                                5   1     39  39   1 14         15 0 UB3D1_R5            (4347-456-13)
40-0307                          U12                                5   1     40  40   1 17         18 0 UB3D1_R4            (4347-450-13)
40-0307                          U12                                5   1     41  41   1 20         21 0 UB3D1_R6            (4347-462-13)
40-0307                          U12                                5   1     42  42   1 23         24 0 UB3D1_R7            (4347-468-13)
40-0307                          U12                                5   1     43  43   1 30         31 0 UB3D1_R9            (4347-465-13)
40-0307                          U12                                5   1     44  44   1 33         34 0 UB3D1_R8            (4347-459-13)
40-0307                          U12                                5   1     45  45   1 36         37 0 UB3D1_R10           (4347-471-13)
40-0307                          U12                                5   1     46  46   1 39         40 0 UB3D1_R11           (4347-474-13)
40-0307                          U12                                5   1     47  47   1 44         45 0 UB3D1_R13           (4347-486-13)
40-0307                          U12                                5   1     48  48   1 47         48 0 UB3D1_R12           (4347-480-13)
40-0307                          U12                                5   1     49  49   1 50         51 0 UB3D1_R14           (4347-477-13)
40-0307                          U12                                5   1     50  50   1 53         54 0 UB3D1_R15           (4347-483-13)
40-0307                          U12                                5   1     51  51   1 2           3 0 UB3D1_R1            (4347-447-13)
40-0307                          U12                                5   1     52  52   1 5           6 0 UB3D1_R0            (4347-441-13)
40-0307                          U12                                5   1     53  53   1 28         29 0 UB3D1_SCLK          (4347-493-13)
40-0307                          U12                                5   1     54  54   1 26         27 0 UB3D1_SIN           (4347-494-13)
40-0307                          U12                                5   1     55  55   1 42         43 0 UB3D1_SOUT          (4347-495-13)
40-0307                          U12                                5   2      1   1   2 43         44 0 +3.3V               (4424-1-13)
Schematic Net Listing
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
Part                             Reference                        Sym Sub    Pin Eqv Sub   Pin     Pin Phantom    Net         Net
Number                           Designator                       Num Typ    Id  Cls Pak   Text    Num Flag       Name        Num
-------------------------------- -------------------------------- --- --- ------ --- --- ------ ------ - -------------------- ---
40-0307                          U12                                5   3      1   1   3 GND         1 0 GND                 (4178-22-13)
40-0307                          U13                                6   1      1   1   1 10         11 0 UB4D0_B8            (4347-516-13)
40-0307                          U13                                6   1      2   2   1 13         14 0 UB4D0_B9            (4347-522-13)
40-0307                          U13                                6   1      3   3   1 16         17 0 UB4D0_B14           (4347-534-13)
40-0307                          U13                                6   1      4   4   1 19         20 0 UB4D0_B15           (4347-540-13)
40-0307                          U13                                6   1      5   5   1 22         23 0 UB4D0_B12           (4347-537-13)
40-0307                          U13                                6   1      6   6   1 25         26 0 UB4D0_B13           (4347-543-13)
40-0307                          U13                                6   1      7   7   1 32         33 0 UB4D0_B2            (4347-510-13)
40-0307                          U13                                6   1      8   8   1 35         36 0 UB4D0_B3            (4347-501-13)
40-0307                          U13                                6   1      9   9   1 38         39 0 UB4D0_B0            (4347-498-13)
40-0307                          U13                                6   1     10  10   1 41         42 0 UB4D0_B1            (4347-504-13)
40-0307                          U13                                6   1     11  11   1 46         47 0 UB4D0_B6            (4347-519-13)
40-0307                          U13                                6   1     12  12   1 49         50 0 UB4D0_B7            (4347-525-13)
40-0307                          U13                                6   1     13  13   1 52         53 0 UB4D0_B4            (4347-507-13)
40-0307                          U13                                6   1     14  14   1 55         56 0 UB4D0_B5            (4347-513-13)
40-0307                          U13                                6   1     15  15   1 4           5 0 UB4D0_B10           (4347-528-13)
40-0307                          U13                                6   1     16  16   1 7           8 0 UB4D0_B11           (4347-531-13)
40-0307                          U13                                6   1     17  17   1 29         30 0 UB4D0_GCLK          (4347-546-13)
40-0307                          U13                                6   1     18  18   1 9          10 0 UB4D0_G6            (4347-518-13)
40-0307                          U13                                6   1     19  19   1 12         13 0 UB4D0_G7            (4347-524-13)
40-0307                          U13                                6   1     20  20   1 15         16 0 UB4D0_G9            (4347-521-13)
40-0307                          U13                                6   1     21  21   1 18         19 0 UB4D0_G8            (4347-515-13)
40-0307                          U13                                6   1     22  22   1 21         22 0 UB4D0_G10           (4347-527-13)
40-0307                          U13                                6   1     23  23   1 24         25 0 UB4D0_G11           (4347-530-13)
40-0307                          U13                                6   1     24  24   1 31         32 0 UB4D0_G13           (4347-542-13)
40-0307                          U13                                6   1     25  25   1 34         35 0 UB4D0_G12           (4347-536-13)
40-0307                          U13                                6   1     26  26   1 37         38 0 UB4D0_G14           (4347-533-13)
40-0307                          U13                                6   1     27  27   1 40         41 0 UB4D0_G15           (4347-539-13)
40-0307                          U13                                6   1     28  28   1 45         46 0 UB4D0_G1            (4347-503-13)
40-0307                          U13                                6   1     29  29   1 48         49 0 UB4D0_G0            (4347-497-13)
40-0307                          U13                                6   1     30  30   1 51         52 0 UB4D0_G2            (4347-509-13)
40-0307                          U13                                6   1     31  31   1 54         55 0 UB4D0_G3            (4347-500-13)
